L4,B
层,I
结构,B
梁头,I
未,
清理,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L4,B
层,I
结构,B
穿梁,I
套管,I
未,
加强,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L4,B
层,I
结构,B
模板,I
拼缝,
过,
大,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L2,B
层,I
柱脚,B
垃圾,
未,
清理,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L5,B
层,I
结构,B
梁底,I
无,
支撑,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L2,B
层,I
结构,B
楼梯,I
钢筋,I
无,
垫块,B
,
问题,
描述,
：,
Q3,B
-,I
3,I
区,I
L5,B
层,I
结构,B
高低梁,I
转换,
锚固,
长度,
不足,
,
问题,
描述,
：,
Q3,B
-,I
1,I
/2,I
区,I
塔吊,B
未,
回顶,
,
问题,
描述,
：,
Q3,B
-,I
5,I
区,I
L5,B
层,I
结构,B
梁模,I
拼缝,
过,
大,
,
问题,
描述,
：,
T2,B
-,I
1,I
区,I
B4,B
层,I
结构,B
吊模,I
高度,
不足,
,
问题,
描述,
：,
T3,B
区,I
钢筋,B
加工,I
房,I
丝牙,I
不够,
,
问题,
描述,
：,
T2,B
区,I
钢筋,B
加工房,I
钢筋,I
堆放,
在,
裸土,
上,
,
问题,
描述,
：,
Q1,B
-,I
8,I
区,I
L5,B
层,I
梁模,B
拼缝,
过,
大,
,
问题,
描述,
：,
Q1,B
区,I
加工房,B
钢筋,I
端头,I
未,
打磨,
未,
戴,
保护帽,B
,
问题,
描述,
：,
Q1,B
-,I
6,I
区,I
L2,B
层,I
梁,B
箍筋,I
间距,
不均匀,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L2,B
层,I
梁,B
高低,I
跨,I
转换,I
梁,I
钢筋,I
锚固,
长度,
不够,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L2,B
层,I
结构,B
梁,I
缺,
加密,B
箍,I
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
L5,B
层,I
结构,B
梁端头,I
未,
凿,
毛,
,
问题,
描述,
：,
Q3,B
-,I
1,I
区,I
L6,B
层,I
结构,B
机械,I
连接,I
外露,I
丝牙,I
过,
多,
,
问题,
描述,
：,
Q3,B
-,I
1,I
区,I
L6,B
层,I
梁模,B
拼缝,
过,
大,
,
问题,
描述,
：,
Q3,B
-,I
1,I
区,I
L6,B
层,I
结构,B
梁,I
加密区,I
箍筋,B
支数,
不足,
,
问题,
描述,
：,
T2,B
-,I
1,I
区,I
B,B
3,I
层,I
支,B
模架,I
缺少,
横杆,B
,
问题,
描述,
：,
T,B
3,I
区,I
B,B
2,I
层,I
门洞,B
位置,I
砌体,B
不,
平整,
,
问题,
描述,
：,
T,B
3,I
区,I
加工区,B
直,B
螺纹钢筋,I
未,
带,
保护,B
罩,I
,
问题,
描述,
：,
Q1,B
-,I
2,I
区,I
L3,B
层,I
结构,
建渣,
过,
多,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L4,B
层,I
模板,B
拼缝,
过,
大,
。,
,
问题,
描述,
：,
Q1,B
-,I
1,I
区,I
L3,B
层,I
底部,B
钢筋,I
未,
绑扎,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L2,B
层,I
模板,B
拼缝,
过,
大,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L6,B
层,I
竖向,B
钢筋,I
套筒,I
露,
丝牙,B
过,
多,
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
L5,B
层,I
楼梯,B
中,I
建,
渣,
未,
清理,
,
问题,
描述,
：,
Q3,B
-,I
2,I
区,I
L6,B
层,I
梁底,B
无,
钢筋,B
垫块,I
,
问题,
描述,
：,
Q3,B
-,I
2,I
区,I
L6,B
层,I
梁,B
首支,I
箍,I
间距,
过大,
,
问题,
描述,
：,
Q3,B
-,I
9,I
区,I
L3,B
层,I
结构,B
楼梯,I
无,
马镫,B
,
问题,
描述,
：,
T,B
3,I
区,I
L15,B
层,I
柱子,B
钢筋,I
连接,I
套筒,I
露,
丝牙,B
过,
多,
,
问题,
描述,
：,
T,B
3,I
区,I
L,B
5,I
层,I
构造柱,B
缺少,
钢筋,B
,
问题,
描述,
：,
T,B
3,I
区,I
L,B
5,I
层,I
结构,B
柱底,I
未,
凿,
毛,
,
问题,
描述,
：,
Q3,B
区,I
加工区,B
钢筋,I
未带,
保护帽,B
。,
,
问题,
描述,
：,
Q3,B
-,I
5,I
区,I
L2,B
层,I
柱子,B
核心,I
加密区,I
未,
加密,
,
问题,
描述,
：,
Q1,B
-,I
1,I
区,I
L3,B
层,I
梁底,B
未,
凿,
毛,
。,
,
问题,
描述,
：,
Q1,B
-,I
4,I
区,I
L6,B
层,I
模板,B
损坏,
严重,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L6,B
层,I
模板,B
拼缝,
过,
大,
,
问题,
描述,
：,
Q1,B
-,I
1,I
区,I
L3,B
层,I
钢筋,B
露,
丝牙,B
过,
多,
,
问题,
描述,
：,
Q1,
加工区,B
钢筋,I
缺少,
丝牙,B
,
问题,
描述,
：,
Q1,B
-,I
3,I
/4,I
区,I
L1,B
层,I
结构,B
梁底,I
垃圾,
过多,
,
问题,
描述,
：,
Q3,B
-,I
9,I
区,I
L,B
3,I
层,I
板,B
面,I
无,
马镫,B
且,
保护层,B
不,
足,
,
问题,
描述,
：,
Q3,B
-,I
5,I
区,I
L,B
2,I
层,I
梁底,B
无,
钢筋,B
垫块,I
,
问题,
描述,
：,
Q2,B
加工区,I
钢筋,B
泡,
在,
水中,
,
问题,
描述,
：,
Q3,B
-,I
2,I
区,I
L6,B
层,I
结构,B
板厚,I
不足,
,
问题,
描述,
：,
Q3,B
-,I
2,I
区,I
L6,B
层,I
结构,B
梁底,I
未,
凿,
毛,
,
问题,
描述,
：,
Q3,B
-,I
3,I
区,I
L6,B
层,I
结构,B
机械,I
连接,I
外露,I
丝牙,I
过长,
。,
,
问题,
描述,
：,
Q2,B
-,I
3,I
区,I
L6,B
层,I
柱底,B
未,
凿,
毛,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L6,B
层,I
结构,B
梁底,I
垃圾,
未,
清理,
,
问题,
描述,
：,
Q2,B
-,I
6,I
区,I
L6,B
层,I
结构,
未,
设置,
套管,B
加强筋,I
,
问题,
描述,
：,
Q1,B
-,I
6,I
区,I
L3,B
层,I
结构,B
模板,I
拼缝,
过,
大,
,
问题,
描述,
：,
Q1,B
-,I
7,I
区,I
L5,B
层,I
结构,B
梁底,I
钢筋,B
未,
绑扎,
,
问题,
描述,
：,
Q1,B
-,I
7,I
区,I
L,B
5,I
层,I
结构,B
机械,I
连接,I
外露,I
丝牙,I
过,
长,
,
问题,
描述,
：,
Q4,B
-,I
2,I
区,I
B,B
1,I
层,I
结构,B
梁钢筋,I
二,I
排,I
筋,I
未,
绑扎,
到位,
,
问题,
描述,
：,
T,B
3,I
区,I
L,B
5,I
层,I
砖,B
掉,
落,
,
问题,
描述,
：,
T,B
3,I
区,I
L,B
6,I
层,I
电井,B
内,I
反坎,B
未,
凿,
毛,
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
L6,B
层,I
钢筋,B
露,
丝牙,B
过,
多,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L6,B
层,I
结构,B
套筒,I
未,
加强,
,
问题,
描述,
：,
Q3,B
-,I
3,I
区,I
L6,B
层,I
结构,B
梁,I
底部,I
垃圾,
过多,
,
问题,
描述,
：,
Q3,B
-,I
3,I
区,I
L6,B
层,I
结构,B
主梁,I
垫块,I
不足,
,
问题,
描述,
：,
Q3,B
-,I
3,I
区,I
L6,B
层,I
结构,B
主梁,I
缺少,
箍筋,B
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L6,B
层,I
结构,B
梁头,I
未,
凿,
毛,
,
问题,
描述,
：,
Q3,B
-,I
5,I
区,I
B1,B
层,I
结构,B
构造柱,I
无,
加密区,B
,
问题,
描述,
：,
Q1,B
-,I
7,I
区,I
L5,B
层,I
结构,B
模板,I
拼缝,
过,
大,
,
问题,
描述,
：,
Q1,B
-,I
7,I
区,I
L,B
5,I
层,I
结构,B
梁头,I
未,
凿,
毛,
,
问题,
描述,
：,
T3,B
区,I
L14,B
外框,I
柱,I
直,I
螺纹,I
连接,I
外漏,
丝牙,B
过,
多,
。,
,
问题,
描述,
：,
Q4,B
-,I
3,I
区,I
B2,B
梁,I
偏位,
,
问题,
描述,
：,
Q4,B
-,I
3,I
区,I
B2,B
层,I
施工,B
缝,I
部位,I
未,
凿,
毛,
。,
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
L6,B
层,I
梁,B
箍筋,I
不足,
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
L6,B
层,I
套管,B
未,
设置,
加强筋,B
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
L6,B
层,I
梁,B
接头,I
处,I
未,
凿,
毛,
,
问题,
描述,
：,
Q3,B
-,I
6,I
区,I
L2,B
层,I
结构,B
穿梁,I
套管,I
未,
加强,
,
问题,
描述,
：,
Q3,B
-,I
6,I
区,I
L2,B
层,I
结构,B
模板,I
拼缝,
过,
大,
,
问题,
描述,
：,
Q1,B
-,I
B2,I
/,I
B3,I
线槽,I
采用,
砂浆,B
填补,
,
问题,
描述,
：,
Q3,B
-,I
5,I
区,I
B1,B
层,I
构造柱,B
少,
箍筋,B
,
问题,
描述,
：,
Q3,B
-,I
5,I
区,I
B1,B
层,I
砌体,B
灰缝,I
未,
填满,
,
问题,
描述,
：,
Q1,B
-,I
1,I
区,I
L3,B
层,I
施工,B
缝,I
位置,I
未,
凿,
毛,
,
问题,
描述,
：,
Q1,B
-,I
1,I
区,I
L3,B
层,I
梁,B
加密,I
箍,I
数量,
不足,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L3,B
层,I
结构,B
梁,I
二排筋,I
未,
绑扎,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L3,B
层,I
结构,B
梁底,I
垃圾,
未,
清理,
,
问题,
描述,
：,
Q3,B
区,I
钢筋,B
加工,I
房,I
钢筋,B
端部,I
未,
打磨,
平整,
,
问题,
描述,
：,
Q3,B
-,I
5L3,I
层,I
模板,B
拼缝,
过,
大,
,
问题,
描述,
：,
T3,B
区,I
L7,B
层,I
构造柱,B
浇筑,
不,
密实,
,
问题,
描述,
：,
T3,B
区,I
L5,B
层,I
门洞,B
位置,I
砖,B
掉落,
,
问题,
描述,
：,
Q4,B
-,I
2,I
区,I
B1,B
层,I
结构梁,B
偏位,
。,
,
问题,
描述,
：,
Q4,B
-,I
2,I
区,I
B1,B
层,I
结构,B
模板,I
拼缝,
过,
大,
,
问题,
描述,
：,
T2,B
-,I
1,I
区,I
B1,B
层,I
柱子,B
少,
角筋,B
。,
,
问题,
描述,
：,
Q1,B
区,I
钢筋,B
加工,I
房,I
丝牙,I
缺少,
保护,B
罩,I
,
问题,
描述,
：,
Q1,B
-,I
6,I
区,I
L4,B
层,I
套管,B
未,
设置,
加强筋,B
,
问题,
描述,
：,
Q1,B
-,I
7,I
区,I
L5,B
层,I
直,B
螺纹,I
连接,I
外漏,I
丝牙,I
过,
多,
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
屋面,B
板筋,I
零乱,
无,
垫块,B
马镫,B
,
问题,
描述,
：,
Q3,B
-,I
6,I
区,I
L4,B
层,I
结构,B
梁里,I
未,
清理,
,
问题,
描述,
：,
Q3,B
-,I
6,I
区,I
L4,B
层,I
模板,B
拼缝,
过,
大,
夹带,
垃圾,
,
问题,
描述,
：,
Q3,B
-,I
8,I
区,I
钢筋,B
原材料,
堆放,
在,
裸土,
上,
,
问题,
描述,
：,
Q1,B
-,I
8,I
区,I
L6,B
层,I
梁,B
直,I
螺纹,I
外露,I
丝牙,I
过长,
,
问题,
描述,
：,
Q1,B
-,I
5,I
区,I
L4,B
层,I
负筋,B
绑扎,
不足,
,
问题,
描述,
：,
Q1,B
-,I
1,I
区,I
L4,B
层,I
梁底筋,B
未,
绑扎,
,
问题,
描述,
：,
Q2,B
-,I
3,I
区,I
屋面,B
施工,I
缝位置,I
杂物,
较,
多,
未,
清理,
,
问题,
描述,
：,
Q2,B
-,I
3,I
区,I
屋面,B
施工,I
缝位置,I
未,
凿,
毛,
,
问题,
描述,
：,
Q1,B
-,I
5,I
区,I
L1,B
层,I
砌体,B
过梁,I
搭接,
长度,
不足,
,
问题,
描述,
：,
Q1,B
-,I
5,I
区,I
L1,B
层,I
墙,B
圈梁,I
箍筋,I
肢数,
不足,
,
问题,
描述,
：,
T3,B
区,I
L14,B
层,I
植筋,B
不,
规范,
,
问题,
描述,
：,
T3,B
区,I
L12,B
层,I
风井,B
位置,I
拉结,
数量,
不足,
,
问题,
描述,
：,
T3,B
区,I
L5,B
层,I
构造柱,B
挂网,I
前,
双面,
胶,
未,
清理,
,
问题,
描述,
：,
Q1,B
-,I
8,I
区,I
L6,B
层,I
吊模,B
标高,
不,
一致,
,
问题,
描述,
：,
Q1,B
-,I
3,I
/4,I
区,I
南侧,B
L2,B
层,I
梁,B
施工,I
缝,I
位置,I
未,
凿,
毛,
，,
且,
梁上,B
混凝土,I
过多,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L4,B
层,I
梁,B
偏位,
严重,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L4,B
层,I
梁,B
底部,I
钢筋,B
未,
绑扎,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L4,B
层,I
模板,B
拼缝,
过,
大,
,
问题,
描述,
：,
Q3,B
-,I
6,I
区,I
L3,B
层,I
梁底,B
垃圾,
过多,
,
问题,
描述,
：,
T2,B
区,I
L3,B
层,I
楼梯,B
间,I
植筋,I
少,
一道,
,
问题,
描述,
：,
Q1,B
-,I
6,I
区,I
L1,B
层,I
构造柱,B
未贴,
双面胶,
,
问题,
描述,
：,
T2,B
区,I
-,I
1,I
区,I
B1,B
层,I
套管,B
加强,I
筋,I
不足,
,
问题,
描述,
：,
T2,B
区,I
L4,B
层,I
构造柱,B
少,
植筋,B
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L5,B
层,I
架子,B
大面积,
未,
设,
垫块,B
,
问题,
描述,
：,
Q1,B
-,I
5,I
区,I
L3,B
层,I
梁底,B
夹渣,
过多,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L5,B
层,I
梁底,B
垃圾,
过多,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L5,B
层,I
套筒,B
加固,I
钢筋,I
不足,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L5,B
层,I
套管,B
露丝,
,
问题,
描述,
：,
Q1,B
-,I
5,I
区,I
L5,B
层,I
模板,B
拼缝,
过,
大,
,
问题,
描述,
：,
q1,B
-,I
3,I
区,I
L5,B
层,I
加密,B
箍,I
数量,
不足,
,
问题,
描述,
：,
T3,B
区,I
L5,B
层,I
梁,B
底部,I
与,
砖,B
处,
应有,
砂浆,B
,
问题,
描述,
：,
T3,B
区,I
L5,B
层,I
马牙槎,B
未,
撕,
双面胶,
,
问题,
描述,
：,
Q3,B
-,I
10,I
区,I
L2,B
层,I
未,
设,
20,
线,
,
问题,
描述,
：,
Q3,B
-,I
7,I
区,I
L1,B
层,I
砌体,B
灰缝,
过,
大,
。,
,
问题,
描述,
：,
Q3,B
-,I
1,I
区,I
L4,B
层,I
机械,B
连接,I
丝牙,I
外漏,
过,
多,
。,
,
问题,
描述,
：,
Q3,B
-,I
1,I
区,I
L4,B
层,I
防水,B
基层,I
未,
打磨,
平整,
。,
,
问题,
描述,
：,
Q3,B
-,I
1,I
区,I
L2,B
层,I
楼梯,B
植筋,I
未,
做,
植筋胶,B
。,
,
问题,
描述,
：,
Q3,B
-,I
1,I
区,I
L4,B
层,I
聚氨酯,B
完后,
成品,
保护,
较,
差,
。,
,
问题,
描述,
：,
Q1,B
-,I
2,I
区,I
L1,B
层,I
皮数,
线,
与,
施工,
实际,
情况,
不符,
。,
,
问题,
描述,
：,
Q2,B
-,I
1,I
区,I
L1,B
层,I
圈梁,B
定位,
偏移,
。,
,
问题,
描述,
：,
1,B
#,I
楼,I
与,
5,B
#,I
楼,I
之间,
屋面,B
基层,I
未,
清理,
干净,
。,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L5,B
层,I
梁底,B
垃圾,
过多,
,
问题,
描述,
：,
Q1,B
-,I
6,I
与,
Q1,B
-,I
8,I
区,I
L5,B
层,I
梁,B
接头,I
处,I
夹渣,
、,
未,
凿,
毛,
。,
,
问题,
描述,
：,
Q1,B
-,I
5,I
区,I
L,B
5,I
层,I
电影院,
平台,
梁,B
弯折,I
端,I
未,
锚入,
斜梁,B
内,
。,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L,B
5,I
层,I
降板,B
区域,I
吊模,B
标高,
不,
一致,
。,
,
问题,
描述,
：,
Q,B
3,I
区,I
钢筋,B
加工,I
房,I
端,I
头,I
未,
打磨,
、,
丝牙,
数,
不,
足,
。,
,
问题,
描述,
：,
Q3,B
-,I
6,I
区,I
L4,B
层,I
柱,B
筋,I
直,I
螺纹,I
连接,I
丝牙,I
未,
拧,
进,
套筒,B
内,
。,
,
问题,
描述,
：,
5,B
号,I
楼,I
L1,B
层,I
开槽,
后,
用,
砂浆,B
封堵,
。,
,
问题,
描述,
：,
Q3,B
-,I
6,I
区,I
L,B
4,I
层,I
波纹管,B
定位,
错误,
。,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L,B
2,I
层,I
构造,B
柱箍筋,I
设置,
错误,
。,
,
问题,
描述,
：,
T2,B
楼,I
L21,B
层,I
柱,B
钢筋,I
箍筋,I
间距,
不均匀,
,
问题,
描述,
：,
T,B
3,I
楼,I
L,B
7,I
层,I
抹灰,
露网,
,
问题,
描述,
：,
Q1,B
-,I
1,I
区,I
L5,B
层,I
钢筋,B
机械,I
连接,I
露,
丝牙,B
过,
多,
。,
,
问题,
描述,
：,
Q1,B
-,I
5,I
区,I
L5,B
层,I
板,B
面,I
存在,
大量,
锯,
木屑,
,
问题,
描述,
：,
Q1,B
-,I
2,I
区,I
L5,B
层,I
梁底,B
二排,I
钢筋,I
未,
绑扎,
。,
,
问题,
描述,
：,
T3,B
区,I
副楼,B
模板,I
拼缝,
过,
大,
,
问题,
描述,
：,
T3,B
区,I
L14,B
层,I
构造柱,B
上部,I
未,
绑扎,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L6,B
层,I
钢筋,B
机械,I
连接,I
露,
丝牙,B
过,
多,
,
问题,
描述,
：,
Q2,B
区,I
L1,B
层,I
砌体,B
施工,I
区域,I
照明,
严重,
不足,
,
问题,
描述,
：,
Q2,B
-,I
4,I
区,I
L6,B
层,I
竖向,B
结构,I
缺少,
蹬,
角,
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
屋面,B
层,I
梁,B
底部,I
无,
钢筋,B
垫块,I
且,
梁底,B
垃圾,
过,
多,
,
问题,
描述,
：,
Q,B
3,I
区,I
加工区,B
直,B
螺纹钢筋,I
未,
带,
保护,B
罩,I
,
问题,
描述,
：,
5,B
号,I
楼,I
L1,B
层,I
开槽,
后,
用,
砂浆,B
封堵,
。,
,
2018年,
12月,
20日,
塔楼,B
六层,I
顶板,B
浇筑,
完成,
，,
今日,
即,
拆除,
六层,
结构,B
排架,I
横杆,I
，,
不,
符合,
所,
申报,
的,
方案,
及,
相关,
规范,
要求,
。,
已,
拆除,
的,
部分,
如,
混凝土,B
结构,I
出现,
裂缝,
等,
质量,
问题,
，,
由,
你,
方,
全部,
承担,
。,
,
你,
部于,
2017年,
6月,
1日,
进场,
的,
新兴,B
铸管,I
HRB40032,I
直,I
螺纹,I
接头,I
，,
在,
2017年,
6月,
2日,
的,
复检,
中,
，,
检测,
结果,
不,
符合,
相关,
技术,
要求,
。,
,
至,
2017年,
6月,
2日,
统计,
，,
累计,
完成,
三轴,B
搅拌桩,I
62,
根,
，,
理论,
计算,
水泥,B
用量,
62,
×,
8.23,
=,
510.26,
t,
，,
而,
6月,
2日,
统计,
累计,
进场,
水泥,B
仅,
455.66,
t,
，,
少,
用,
水泥,B
455.66,
-,
510.26,
=,
-,
54.6t,
。,
,
近期,
监理部,
发现,
浇筑,
混凝土,B
制作,
的,
试块,
，,
养护,
、,
管理,
不,
符合,
规范,
要求,
。,
请,
施工方,
及时,
采取,
合理,
的,
措施,
进行,
养护,
、,
并,
及时,
送,
检测,
，,
否则,
监理部,
将,
开发,
罚款,
！,
,
钢筋笼,B
加工,
、,
焊接,
达,
不,
到,
要求,
，,
钢筋,B
端部,I
未,
按,
要求,
切平,
、,
镦平,
处理,
，,
箍筋,B
间距,
不均匀,
，,
焊接,
点,
较,
少,
造成,
脱焊,
变形,
，,
加劲,B
箍,I
焊接,
过程,
损伤,
主筋,B
等,
；,
,
下,
钢筋笼,B
过程,
中,
你,
项目部,
无,
质检员,
在场,
检查,
验收,
，,
钢筋,B
对接,I
存在,
间隙,
；,
,
后,
注浆,
无,
专人,
负责,
管理,
。,
,
你,
部,
于,
2017年,
6月,
1日,
进场,
的,
新兴,B
铸管,I
HRB40025,I
直,I
螺纹,I
接头,I
，,
在,
2017年,
7月,
13日,
的,
检测,
中,
，,
检测,
结果,
不,
符合,
相关,
技术,
要求,
。,
,
我,
项目部,
在,
现场,
检查,
钢筋,B
中,
发现,
现场,
进场,
的,
12,
钢筋,B
生产厂家,
为,
浙江,
富钢,
金属,
制品,
有限公司,
，,
此,
厂家,
未,
在,
建设,
单位,
限定,
厂家,
品牌,
范围,
内,
，,
且,
尚未,
进场,
报验,
和,
检测,
；,
,
格构柱,B
与,
支撑,B
梁,I
节点,I
未,
按,
设计,
施工,
,
部分,
支撑,B
、,
栈桥梁,B
底部,I
箍筋,I
绑扎,
跳扎,
严重,
；,
,
局部,
支撑,B
、,
栈桥梁,B
底筋,I
间距,
偏小,
，,
无法,
保证,
砼,
对,
钢筋,B
的,
有效,
握裹力,
；,
,
局部,
梁,B
、,
板,B
侧模,I
不,
顺直,
；,
,
1,B
-,I
5,I
/,I
F,I
轴处,I
施工,
的,
挡土墙,B
个别,
墙柱,B
墩,I
间距,
大于,
设计,
要求,
；,
,
你,
项目部,
于,
2017年,
11月,
6日,
送检,
代表,
部位,
为,
支撑梁,B
部位,I
的,
一组,
上海,B
申特,I
HRB40025,I
直,I
螺纹,I
接头,I
，,
检测,
报告,
编号,
为,
:,
E02710231700383,
，,
在,
2017,
年,
11,
月,
7,
日,
的,
检测,
中,
，,
其中,
一,
件,
试件,
接头,
破坏,
形态,
为,
连接件,
破坏,
，,
检测,
结果,
不,
符合,
相关,
技术,
要求,
。,
,
钢筋,B
网片,I
未,
按,
设计,
图纸,
要求,
设置,
，,
图纸,
要求,
为,
8,
@,
200,
*,
200mm,
钢筋网,B
，,
桩,B
间,I
砼,I
厚度,
为,
400mm,
厚,
，,
桩,B
凸面,I
砼,I
厚度,
为,
100mm,
厚,
。,
,
钢筋,B
在,
桩间,
弯折,
，,
未,
通常,
拉直,
；,
,
多处,
喷锚,B
脱落,
，,
钢筋,B
裸露,
，,
喷锚,B
厚度,
不,
符合,
设计,
图纸,
要求,
。,
,
剪刀撑,B
搭接,I
部位,I
未,
按,
设计,
图纸,
要求,
设置,
缀板,B
连接,
；,
,
9,B
-,I
L,I
轴线,I
剪刀撑,B
设置,I
位置,I
与,
设计,
图纸,
不符,
；,
,
个别,
剪刀撑,B
起始,
高度,
与,
角度,
和,
设计,
图纸,
不符,
；,
,
己,
施工,
的,
剪刀撑,B
焊缝,
质量,
必须,
加强,
，,
现场,
实际,
情况,
点焊,
较,
多,
，,
特别,
加强,
与,
立柱,B
连接处,I
的,
焊缝,
质量,
。,
,
长,B
钢筋,I
网片,I
未,
按,
设计,
图纸,
要求,
设置,
，,
图纸,
要求,
为,
8,
@,
200,
*,
200,
钢筋网,B
，,
桩,B
间,I
砼,I
厚度,
为,
400mm,
厚,
，,
桩,B
凸面,I
砼,I
厚度,
为,
100mm,
厚,
。,
,
钢筋,B
在,
桩间,
弯折,
，,
未,
通长,
拉直,
。,
,
桩间,
土未,
清理,
干净,
。,
,
局部,
抗拔桩,B
桩头,I
破除,
后,
成型,
标高,
比,
设计,
要求,
的,
标高,
低,
，,
造成,
桩头,B
无法,
锚入,
筏板,B
内,
；,
,
局部,
已,
破除,
的,
桩头,B
观感,
差,
，,
个别,
桩头,B
破除,
后,
砼,B
不,
完整,
；,
,
局部,
桩头,B
破除,
后,
桩,B
钢筋,I
锚入,
承台,B
及,
筏板,B
锚固,
长度,
不足,
。,
,
监理组,
现场,
检查,
柱墩,B
钢筋,I
，,
发现,
柱墩,B
钢筋,I
连接,
使用,
的,
套筒,B
未,
报验,
、,
未经,
检测,
合格,
就,
己,
使用,
，,
且,
套筒,B
是,
非正反,B
丝,I
套筒,I
、,
连接,
根本,
不,
紧密,
、,
也,
达,
不,
到,
规范,
要求,
的,
扭矩,
，,
请,
你,
方,
立即,
整改,
！,
,
2018年,
1月,
25日,
，,
监理组,
现场,
检查,
发现,
沉降,B
后浇带,I
橡胶,I
止水条,B
保护层,I
砼,B
浇筑,
，,
未,
按照,
设计,
要求,
留,
置,
30,
的,
沉降,B
缝,I
，,
请,
你,
方,
立即,
整改,
！,
,
监理,
在,
现场,
巡视,
发现,
，,
塔楼,B
坑中,I
坑,B
部位,I
除,
西侧,B
外,
均,
未,
做,
防水,
，,
现己,
开始,
绑扎,
钢筋,B
。,
,
监理,
在,
现场,
巡视,
发现,
，,
塔楼,B
部位,I
现己,
开始,
绑扎,
钢筋,B
，,
钢筋,B
套丝,I
长度,
长短,
不一,
，,
局部,
套丝,
长度,
过,
短,
，,
现,
要求,
施工,
单位,
针对,
以上,
情况,
进行,
整改,
，,
严恪,
按,
设计,
规范,
施工,
，,
整改,
完成,
后报,
监理,
验收,
。,
,
l,B
-,I
3,I
/,I
N,I
-,I
F,I
轴,I
区域,I
部位,
桩头,B
超灌,
高度,
不够,
，,
现场,
未,
按,
设计,
及,
规范,
要求,
处理,
桩头,B
直接,
进行,
下,
道,
工序,
开始,
绑扎,
钢筋,B
；,
,
监理,
在,
现场,
巡视,
发现,
，,
塔楼,B
部位,I
加厚,B
区,I
三,
筏板,B
厚,
3400,
，,
按,
图纸,
要求,
应,
附加,
3,
层,
钢筋网,B
，,
现场,
实际,
只,
有,
2,
层,
，,
现,
要求,
施工,
单位,
及早,
补加,
一,
层,
，,
严格,
按,
设计,
图纸,
施工,
，,
整改,
完成,
后报,
监理,
验收,
。,
,
1,
、,
地库,B
外墙,I
根部,I
加强,B
附加,I
纵向,I
钢筋,I
高度,
仅,
900mm,
左右,
，,
设计,
为,
1500mm,
；,
,
外墙,B
遇柱,I
部位,I
附加,B
水平,I
分布筋,I
10,
@,
200,
未,
设置,
；,
,
外墙,B
钢筋,I
无,
保护层,B
垫块,B
、,
外墙,B
外侧,I
防裂,B
钢筋网,I
无,
定位,
措施,
；,
,
WQ2,B
变,I
截面,I
内侧,I
纵向,B
钢筋,I
未,
锚固,
进入,
顶板,B
；,
,
WQ2,B
变,I
截面,I
上层,I
纵向,B
钢筋,I
未,
预先,
下,
锚固,
进入,
下层,
墙体,B
。,
,
监理组,
检查,
7,B
-,I
12,I
轴,I
/,I
J,I
-,I
N,I
轴,I
负二层,I
楼板,B
钢筋,I
安装,
，,
发现,
楼板,B
钢筋,I
未,
按照,
无梁,B
楼盖,I
板筋,I
规定,
贯通,
安装,
缺陷,
，,
请,
施工方,
立即,
整改,
！,
,
监理组,
检查,
负,B
二,I
